,ticker,time,scraped_at,open,high,low,volume,average_volume_2_weeks,average_volume,average_volume_30_days,high_52_weeks,high_52_weeks_date,low_52_weeks,low_52_weeks_date,dividend_yield,shares_float,market_cap,pb_ratio,pe_ratio,shares_outstanding,industry,num_employees,year_founded,payable_date,ex_dividend_date
2400,PRTA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.89,11.25,10.89,306797.0,399964.065006,399964.065006,398474.257497,11.69,2025-10-28,4.32,2025-05-28,,43327705.382,602391270.0,2.07099,-2.47,53833000.0,Biotechnology,67.0,2012.0,,
2404,AMTB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,22.77,23.165,22.77,135727.0,295050.767555,295050.767555,285302.096231,24.38,2026-04-09,15.62,2025-10-28,1.590809,34632656.9028,904374174.25453,0.985598,16.046231,39354837.870084,Major Banks,694.0,1979.0,2026-05-29 00:00:00,2026-05-15 00:00:00
2406,PTEN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,12.11,12.615,12.0,7043893.0,9875665.07063,9875665.07063,10775472.9229,12.615,2026-05-05,5.1,2025-09-30,2.766477,342517553.242,4709161290.0,1.47666,-39.84,379618000.0,Contract Drilling,7900.0,1978.0,2026-06-15 00:00:00,2026-06-01 00:00:00
2407,UTZ,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.65,7.8,7.51,1166669.0,1540833.470859,1540833.470859,1693137.99808,14.67,2025-07-23,7.115,2026-03-25,3.224967,71818904.5743,1106384464.287385,0.942903,845.054945,143779657.477243,Food: Specialty/Candy,3300.0,1921.0,2026-04-23 00:00:00,2026-04-13 00:00:00
2409,MASS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.62,7.1199,6.58,449176.0,224305.875224,224305.875224,245197.075999,9.34,2025-10-20,4.2,2025-05-14,,27855725.52,264272862.0,1.6556,-6.29,37380000.0,Medical Specialties,172.0,2012.0,,
2410,CGBD,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,12.04,12.125,11.81,649531.0,700901.702677,700901.702677,792827.46617,14.57,2025-05-05,10.61,2026-03-09,13.289037,69678216.2544,847822685.292358,0.739558,11.879625,70125945.847176,Investment Trusts/Mutual Funds,2500.0,2012.0,2026-04-16 00:00:00,2026-03-31 00:00:00
2411,PD,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.3825,7.43,7.155,1362858.0,2277361.105866,2277361.105866,2563170.74962,18.0,2025-07-25,5.7,2026-04-10,,78732062.0985,612702195.0,2.48645,3.968976,84979500.0,Packaged Software,1155.0,2009.0,,
2412,MYE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,20.09,20.5,19.9,103748.0,203393.261747,203393.261747,180295.249675,24.03,2026-03-05,11.39,2025-05-07,2.724521,36617470.9776,759659486.94097,2.51815,21.31412,37403224.369324,Miscellaneous Manufacturing,2200.0,1933.0,2026-04-03 00:00:00,2026-03-13 00:00:00
2413,ASTL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.76,4.94,4.715,629692.0,742987.183547,742987.183547,937064.835997,7.245,2025-07-02,3.02,2025-10-02,4.237533,97050753.2088,509453599.0,1.38244,-0.71,104933800.0,Metal Fabrication,2400.0,1901.0,2025-05-30 00:00:00,2025-05-13 00:00:00
2416,NKLR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.11,6.38,5.87,311191.0,804448.803988,804448.803988,658951.73592,21.905,2025-10-14,3.73,2025-11-17,,21738512.52157,669635516.484454,-101.5456,61.654894,110500910.310966,Electrical Products,4.0,2025.0,,
2424,DPRO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.15,5.2079,5.0,880593.0,1394275.194093,1394275.194093,1568092.23777,14.4,2025-10-10,1.63,2025-05-22,,36352252.1376,186663975.544814,2.12788,-3.94,36527724.07045,Motor Vehicles,90.0,1998.0,,
2428,TIPT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,17.08,17.31,17.02,363784.0,346475.63053,346475.63053,259155.769297,27.41,2025-09-25,15.49,2026-03-20,1.4068,23096970.377,640945906.0,1.27091,50.819184,37570100.0,Specialty Insurance,1486.0,2007.0,2026-05-26 00:00:00,2026-05-18 00:00:00
2437,XNDU,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.075,14.6643,13.12,8901069.0,7933853.320209,7933853.320209,5920679.55412,42.44,2026-04-16,6.9716,2026-04-02,,20679308.08,584339918.19156,1.93933,116.973244,43284438.38456,Computer Processing Hardware,3.0,,,
2439,ALTO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.54,5.99,5.48,2730816.0,1571597.048223,1571597.048223,1359247.56699,5.99,2026-05-05,0.8014,2025-05-13,,67414141.9644,462988041.04,1.72433,34.273183,77293496.0,Chemicals: Specialty,390.0,2003.0,,
2442,ISSC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,20.42,21.1999,20.42,312192.0,401640.326661,401640.326661,469639.014554,30.94,2026-03-10,6.65,2025-05-06,,16291660.7757,367300554.082135,5.22452,19.150952,17778342.40475,Aerospace & Defense,147.0,1988.0,2020-12-30 00:00:00,2020-12-18 00:00:00
2444,FOXF,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.79,17.78,16.64,537973.0,358299.461881,358299.461881,425403.870952,31.18,2025-07-30,13.08,2025-11-17,,41574160.1352,740949042.0,1.05038,-1.29,41932600.0,Auto Parts: OEM,3700.0,2007.0,,
2445,GIG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.53,10.62,8.175,53671.0,268839.208949,268839.208949,152014.282019,12.5,2025-10-15,8.175,2026-05-05,,20000000.0,280996665.092456,1.71439,93.292683,33333333.146592,Financial Conglomerates,2.0,,,
2446,MATV,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,8.9,9.28,8.88,238121.0,331036.215913,331036.215913,372533.944634,15.48,2026-02-12,4.87,2025-05-08,4.540295,53663978.956,501501746.0,0.965993,-1.46,54868900.0,Industrial Specialties,5000.0,1995.0,2026-03-27 00:00:00,2026-03-13 00:00:00
2449,IPWR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.39,5.25,4.13,578259.0,611284.411352,611284.411352,316826.608009,6.9,2025-09-19,2.615,2026-02-24,,10161853.9746,59184866.64,4.73631,-4.2,12089400.0,Semiconductors,17.0,2007.0,,
2451,BLZE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.46,8.4199,7.13,37172891.0,899786.821161,899786.821161,700264.782796,10.8579,2025-10-28,3.2607,2026-03-30,,56659815.9,456152990.0,3.22314,-10.1,60100000.0,Computer Peripherals,320.0,2007.0,,
2452,MAX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,8.93,9.49,8.93,509918.0,828859.761075,828859.761075,607136.291532,13.92,2025-12-03,7.09,2026-02-17,,29124712.7572,589211526.614174,253.132,13.973593,62350426.096738,Information Technology Services,147.0,2011.0,,
2463,TWFG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,18.74,19.59,18.74,230368.0,219492.803951,219492.803951,256072.163128,36.85,2025-06-02,16.56,2026-02-19,,12695374.66518,1059043970.962018,3.35965,35.090361,55377743.723176,Insurance Brokers/Services,400.0,2001.0,,
2465,COYA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.31,4.31,4.15,159431.0,132080.819402,132080.819402,154619.502393,7.75,2025-10-14,3.7101,2026-03-30,,19993566.582112,99927609.000002,2.07261,-3.55,23457185.211268,Biotechnology,8.0,2020.0,,
2466,INDO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.3,3.35,3.16,734375.0,730980.948682,730980.948682,871708.091537,8.5,2026-03-02,2.25,2025-05-19,,9776803.4936,49422530.636993,2.63788,-10.17,15386840.17341,Integrated Oil,81.0,2014.0,,
2467,ABCL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.05,5.16,4.57,13351765.0,8638760.752639,8638760.752639,5834960.43521,6.515,2025-10-08,1.94,2025-05-22,,233971915.32,1414243741.647058,1.42699,-9.36,303160501.960784,Biotechnology,562.0,2012.0,,
2468,OIS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,11.21,11.21,9.52,1644757.0,657081.784667,657081.784667,715803.75514,14.5,2026-02-25,4.095,2025-05-06,,55501145.4102,578520164.661606,1.16566,-5.88,60199809.017857,Oilfield Services/Equipment,2172.0,1995.0,2014-05-30 00:00:00,2014-06-02 00:00:00
2474,LEG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.755,10.825,10.565,2910147.0,2839624.735315,2839624.735315,3971544.28627,13.0,2026-02-04,7.86,2025-08-04,1.901141,132874663.599,1475880460.0,1.39464,6.189692,136403000.0,Home Furnishings,15900.0,1883.0,2026-04-15 00:00:00,2026-03-13 00:00:00
2475,SONO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.9,15.03,12.83,4591346.0,1376086.193806,1376086.193806,1189212.16873,19.82,2025-12-09,8.73,2025-05-07,,118649420.292,1691013270.0,4.15471,87.419165,120873000.0,Electronics/Appliances,1404.0,2002.0,,
2476,LAES,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.98,3.0,2.78,9928916.0,9644687.704007,9644687.704007,15013131.8135,8.71,2025-10-15,1.99,2026-04-13,,215193891.876,677002632.868686,1.01472,-10.3,230273004.377104,Semiconductors,185.0,2022.0,,
2478,CRON,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.65,2.7,2.62,1073534.0,2973290.70105,2973290.70105,1920504.60526,3.43,2025-12-15,1.81,2025-05-05,,193168180.11,1007284584.090565,0.924421,-107.72,381547190.943396,Pharmaceuticals: Other,610.0,2012.0,,
2486,DMAA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.56,10.6,10.56,1664.0,107368.124889,107368.124889,267778.016899,10.6,2026-05-05,10.07,2025-05-06,,29100997.249248,356727383.52,1.53192,59.988649,33717144.0,Financial Conglomerates,2.0,,,
2489,BNC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.09,3.22,2.982,179548.0,236232.402348,236232.402348,272563.715313,82.88,2025-07-28,2.3899,2026-04-07,,37753580.1834,137738537.459871,0.36985,-0.85,42895838.511327,Trucks/Construction/Farm Machinery,164.0,2009.0,,
2491,TGB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.04,7.135,6.83,3618783.0,4462819.722864,4462819.722864,4355196.7848,9.25,2026-02-04,1.89,2025-05-08,,359306086.568,2508490557.144524,4.35438,-99.56,366738385.547445,Other Metals/Minerals,,1966.0,,
2499,SEM,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.44,16.4575,16.44,630435.0,1527045.996522,1527045.996522,1588762.67371,16.99,2025-11-25,11.65,2025-08-06,1.520681,106477151.673,2038839480.0,1.16105,15.4613,124017000.0,Hospital/Nursing Management,45300.0,1996.0,2026-05-28 00:00:00,2026-05-14 00:00:00
2501,PEW,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.945,3.0,2.845,193200.0,126953.479379,126953.479379,182884.838235,21.4,2025-07-16,2.55,2026-02-26,,16702902.769786,85873224.09,0.827579,-0.14,29509699.0,Specialty Stores,50.0,,,
2503,HTFL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,29.1,30.1,28.19,1227008.0,1186411.817155,1186411.817155,1120550.35597,41.2231,2025-10-24,19.0,2025-08-07,,60851726.97175,2571017685.187557,8.21186,-20.62,85757761.34715,Packaged Software,843.0,2007.0,,
2504,MCHB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.47,14.94,14.44,459971.0,510660.837273,510660.837273,499173.556457,16.02,2026-02-09,11.55,2025-05-06,4.230236,35426447.146,3438879795.210824,1.19554,11.871244,231418559.570042,Regional Banks,1921.0,1921.0,2026-03-19 00:00:00,2026-03-09 00:00:00
2505,RSI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,27.6,29.24,27.6,2242532.0,2034338.38883,2034338.38883,1608584.92532,29.24,2026-05-05,11.34,2025-05-05,,100012130.4,6792208942.875319,17.9944,86.772983,232849123.855856,Casinos/Gaming,912.0,2012.0,,
2506,NSP,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,29.54,30.135,27.88,701292.0,974697.080591,974697.080591,985589.304176,72.23,2025-05-19,18.57,2026-03-11,8.121827,35890994.9596,1091066582.0,16.3315,-42.99,38169200.0,Miscellaneous Commercial Services,4200.0,1986.0,2026-03-20 00:00:00,2026-03-06 00:00:00
2510,ARCT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,8.68,8.83,8.22,443329.0,291542.357187,291542.357187,344510.668867,24.17,2025-10-21,5.85,2025-11-20,,26027487.4396,238754040.0,1.13797,-3.59,28423100.0,Pharmaceuticals: Major,111.0,2013.0,,
2513,TTI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.5,9.79,9.3683,1206554.0,1663310.226713,1663310.226713,1863382.53829,12.5413,2026-02-04,2.63,2025-05-23,,126959264.7,1316667750.0,4.39066,176.325758,135390000.0,Chemicals: Specialty,1400.0,1981.0,,
2515,MRVI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.82,3.935,3.775,1130380.0,1332018.31003,1332018.31003,1751104.49966,4.105,2026-01-13,1.95,2025-05-16,,104642912.231,989708569.656992,2.59337,-4.25,257067160.949868,Biotechnology,435.0,2014.0,,
2516,SIDU,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.11,3.18,2.91,9564386.0,17900103.932669,17900103.932669,29816327.6193,5.99,2026-04-16,0.6278,2025-12-01,,78291210.191624,232747890.24,3.99245,-2.55,78631044.0,Telecommunications Equipment,99.0,2012.0,,
2518,UPB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.31,9.5,8.88,251700.0,461467.198818,461467.198818,549162.981287,33.68,2026-01-14,7.25,2026-03-03,,28981309.656863,495766081.57,1.48616,-3.42,54419987.0,Biotechnology,75.0,2021.0,,
2520,GBDC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,12.96,13.43,12.96,2372326.0,1683552.798388,1683552.798388,1944194.78272,15.63,2025-07-18,11.77,2026-03-02,10.964912,260085320.908,3529889971.828941,0.921709,11.007403,263228185.818713,Investment Managers,,2007.0,2026-03-30 00:00:00,2026-03-13 00:00:00
2521,SG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.86,6.94,6.61,2581344.0,3366920.594158,3366920.594158,3863250.78729,20.72,2025-05-05,4.49,2026-03-30,,99186310.22682,809594593.168651,2.23842,-5.93,118795978.454681,Restaurants,6486.0,2006.0,,
2523,BIOA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.81,16.995,16.18,233678.0,401216.653941,401216.653941,389836.380094,24.0,2026-01-15,3.67,2025-05-15,,32943001.880736,739667646.717215,2.28402,-7.41,44397817.930205,Biotechnology,62.0,2015.0,,
2528,HUN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.57,14.995,14.42,4849557.0,5683330.553693,5683330.553693,5336410.5605,15.895,2026-05-01,7.295,2025-11-06,4.746835,164821747.436,2628483146.039375,0.919447,-7.61,175349109.142053,Chemicals: Major Diversified,6000.0,1970.0,2026-06-30 00:00:00,2026-06-15 00:00:00
2529,DIN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,27.1325,28.57,26.78,355588.0,291559.719479,291559.719479,328538.341996,39.68,2026-01-15,19.52,2025-05-07,5.247376,12262138.9419,366109875.279234,-1.2981,23.844848,12980318.215892,Restaurants,,1958.0,2026-04-10 00:00:00,2026-03-18 00:00:00
2531,ARVN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.82,11.0,10.28,722403.0,821177.984263,821177.984263,775436.412953,14.51,2026-03-10,5.9,2025-05-15,,53382298.327,678306405.0,1.57762,-8.72,63961000.0,Biotechnology,246.0,2013.0,,
2533,ARQT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,23.72,24.015,23.15,850225.0,1048530.063623,1048530.063623,1031416.22085,31.77,2025-12-08,12.42,2025-05-07,,110266858.26,2930466215.083025,15.2898,-167.41,125073248.616433,Pharmaceuticals: Major,354.0,2016.0,,
2534,SHEN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,15.76,16.24,15.4,374689.0,495319.417359,495319.417359,365504.541678,17.345,2026-04-22,9.665,2025-11-19,0.699968,49297378.878,889024540.0,1.00244,-18.84,55322000.0,Major Telecommunications,1041.0,1902.0,2025-12-01 00:00:00,2025-11-07 00:00:00
2540,BHAV,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.88,9.89,9.88,19217.0,88397.7,88397.7,229675.5385,9.89,2026-05-05,9.85,2026-04-16,,10700000.0,138789663.37,,,14033333.0,Financial Conglomerates,2.0,2025.0,,
2547,TLS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.42,4.49,4.32,339508.0,458415.27018,458415.27018,456537.020813,8.36,2025-11-10,1.83,2025-05-09,,55271876.1822,349159290.538902,3.31442,-8.73,78374700.457666,Information Technology Services,525.0,1971.0,,
2548,HSLV,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.729,5.745,5.42,75786.0,221731.178796,221731.178796,237472.551243,8.55,2026-03-02,1.51,2025-05-06,,137652946.032,1103002999.15942,8.48395,-56.73,203506088.405797,Precious Metals,51.0,2016.0,,
2549,EDSA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.09,16.5,15.45,297427.0,1836442.258481,1836442.258481,1000829.34545,20.32,2026-05-01,0.72,2026-02-20,,7562671.83488,137391002.64,28.8312,-14.05,8885720.0,Pharmaceuticals: Major,17.0,2007.0,,
2551,VSTS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.115,9.38,9.0424,866878.0,1029700.854084,1029700.854084,1090324.28865,10.38,2026-04-21,3.98,2025-09-10,0.392377,129556969.61568,1221847232.360985,1.36184,-25.75,131948945.179372,Apparel/Footwear,18150.0,,2025-03-18 00:00:00,2025-02-21 00:00:00
2557,PTON,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.18,5.27,5.065,10529981.0,11010775.214668,11010775.214668,11935846.2584,9.2,2025-10-03,3.65,2026-03-13,,398629493.636,2204033471.486381,-6.6854,-40.25,425489087.159533,Other Consumer Services,2656.0,2012.0,,
2563,NPWR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.015,2.065,1.97,806406.0,647533.787699,647533.787699,592353.440569,5.2,2025-10-15,1.455,2026-04-07,,80746948.5735,454442014.431819,0.815483,-0.27,224415809.59596,Electrical Products,54.0,2010.0,,
2565,FSLY,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,29.15,32.7699,29.0,13117970.0,7870427.303159,7870427.303159,12091845.8235,34.82,2026-04-08,5.63,2025-05-06,,142921602.944,5063195840.0,4.48134,-38.85,156368000.0,Information Technology Services,1140.0,2011.0,,
2566,NUS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.05,7.32,7.035,403449.0,447939.768286,447939.768286,407990.909896,14.62,2025-09-23,5.63,2025-05-06,3.404255,48015490.5829,359973709.804257,0.421998,2.21357,49176736.312057,Household/Personal Care,8600.0,1984.0,2026-03-11 00:00:00,2026-02-27 00:00:00
2573,BB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.75,5.87,5.49,27155847.0,21250901.57909,21250901.57909,19869465.6728,6.24,2026-05-04,3.1201,2026-03-30,,585933171.17,3306561313.339604,4.39391,62.696629,589930653.584229,Packaged Software,1749.0,1984.0,,
2581,FNUC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.15,2.24,2.05,276856.0,240899.909034,240899.909034,218081.121136,7.43,2025-10-13,1.89,2026-03-23,,12761790.9171,32520035.1,0.38158,,15485731.0,Chemicals: Agricultural,1.0,2018.0,,
2582,LILA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.9,8.185,7.86,311625.0,221946.501653,221946.501653,211920.584679,9.04,2025-12-05,4.2546,2025-05-08,,33817520.5,1652659899.125475,2.84017,-2.57,204032086.311787,Major Telecommunications,9000.0,1999.0,,
2583,PSNL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.99,6.1,5.55,2215669.0,2327739.888998,2327739.888998,1896489.58975,11.5,2026-01-22,3.84,2025-08-06,,68461191.526,581486290.0,2.31486,-6.12,104678000.0,Medical/Nursing Services,260.0,2011.0,,
2595,ALHC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,19.25,19.5759,17.76,6635747.0,5054757.281485,5054757.281485,4250952.66762,23.87,2026-01-23,11.625,2025-07-24,,181967680.268,3787366880.0,19.24,210.722101,206734000.0,Managed Health Care,1849.0,2013.0,,
2596,NEWP,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.9198,5.97,5.36,939439.0,825256.8237,825256.8237,721764.257944,5.97,2026-05-05,1.0901,2025-05-05,,98300670.048,986363280.0,6.60074,-230.04,184023000.0,Precious Metals,36.0,1972.0,,2020-11-23 00:00:00
2599,XPRO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,18.39,18.57,17.32,835106.0,930171.01077,930171.01077,1041555.15841,18.73,2026-02-23,7.57,2025-05-22,,112245668.12,2023452103.000001,1.33686,40.447928,113390423.255814,Oil & Gas Production,8500.0,1938.0,2017-09-15 00:00:00,2017-08-29 00:00:00
2607,ENVX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.82,7.055,6.715,5655665.0,4732554.408704,4732554.408704,5473898.66301,16.49,2025-07-18,4.615,2026-03-09,,188174634.48,1491245790.770367,5.38965,-8.93,217224441.481481,Electrical Products,664.0,2006.0,,
2608,TARA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.53,5.63,5.36,490544.0,723586.329856,723586.329856,612144.110503,7.82,2025-11-24,2.77,2025-07-02,,50185002.846,297602002.5,1.48693,-4.08,55060500.0,Pharmaceuticals: Major,51.0,2006.0,,
2609,DAKT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,19.48,19.925,19.32,214223.0,257517.577802,257517.577802,300487.696989,28.2689,2026-02-26,13.045,2025-06-02,,42499961.3931,951472797.071656,3.16651,34.652753,48298111.52648,Miscellaneous Manufacturing,2702.0,1968.0,2020-03-19 00:00:00,2020-03-06 00:00:00
2620,LEVI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,22.23,22.395,22.0201,1864580.0,2833255.128657,2833255.128657,3595898.10029,24.82,2025-10-03,15.9695,2025-05-06,2.535084,90091835.9312,8574573393.750001,3.84991,19.080936,384596250.0,Apparel/Footwear,19000.0,1853.0,2026-05-06 00:00:00,2026-04-22 00:00:00
2627,DTIL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.07,7.53,6.5,284122.0,172003.934581,172003.934581,221375.607476,8.82,2025-10-29,3.53,2026-02-05,,23018699.2784,193007936.980344,1.9924,-1.47,25803200.131062,Biotechnology,68.0,2006.0,,
2631,SFL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,11.7,11.86,11.65,993076.0,1078366.339042,1078366.339042,1102039.97733,11.86,2026-05-05,6.73,2025-10-14,7.487091,106870693.195,1708971060.0,1.74824,-57.19,144583000.0,Marine Shipping,24.0,2003.0,2026-03-30 00:00:00,2026-03-12 00:00:00
2634,THRM,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,29.84,30.65,29.6,228186.0,347106.913107,347106.913107,267793.266303,39.48,2026-01-09,25.47,2025-05-07,,30021385.3274,934739304.0,1.27339,40.454175,30667300.0,Auto Parts: OEM,14174.0,1991.0,,
2636,FIVN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,24.09,25.3372,23.88,6288667.0,4742785.246195,4742785.246195,3134773.12882,30.38,2025-06-10,13.29,2026-04-10,,73474183.216,1857442640.0,2.15397,35.428051,76564000.0,Packaged Software,2910.0,2001.0,,
2637,BBBY,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.242,5.3,4.97,2810406.0,8061108.711253,8061108.711253,4925586.89431,12.65,2025-10-03,3.7362,2025-05-07,,72593484.7465,368783056.45,1.78456,-5.47,73938500.0,Internet Retail,389.0,1997.0,2020-05-19 00:00:00,2020-04-24 00:00:00
2643,VRA,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.13,4.19,4.0001,153127.0,196014.046764,196014.046764,277022.645618,4.39,2026-05-01,1.39,2025-12-11,,18146683.17,114937535.370733,0.871008,-3.5,27965337.073171,Apparel/Footwear,1360.0,1982.0,,
